"Carrier","Departure Delay","Arrival Delay"
"UA",-4.00,-1.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-10.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-11.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-12.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-13.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-14.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-15.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-16.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-17.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-18.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-19.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-2.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-20.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-21.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-22.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-23.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-24.00
"UA",-4.00,-25.00
